Date,Forecast,Lower_CI_95,Upper_CI_95,CI_Width
2025-01-24 16:00:00,4207.493690965008,1761.3739751971202,6653.613406732895,4892.239431535774
2025-01-24 17:00:00,4207.824159792049,1761.6170929431064,6654.031226640991,4892.414133697885
2025-01-24 18:00:00,4208.1544909169515,1761.8601488831391,6654.448832950764,4892.588684067625
2025-01-24 19:00:00,4208.4846843970945,1762.1031430058342,6654.866225788355,4892.763082782521
2025-01-24 20:00:00,4208.814740289832,1762.3460752998558,6655.283405279808,4892.937329979952
2025-01-24 21:00:00,4209.144658652495,1762.5889457539142,6655.700371551076,4893.111425797162
2025-01-24 22:00:00,4209.474439542391,1762.8317543567646,6656.117124728018,4893.2853703712535
2025-01-24 23:00:00,4209.804083016802,1763.074501097201,6656.5336649364035,4893.459163839203
2025-01-25 00:00:00,4210.133589132988,1763.317185964056,6656.94999230192,4893.632806337864
2025-01-25 01:00:00,4210.462957948184,1763.5598089462023,6657.366106950167,4893.806298003965
2025-01-25 02:00:00,4210.792189519603,1763.8023700325648,6657.782009006642,4893.979638974077
2025-01-25 03:00:00,4211.12128390443,1764.0448692121117,6658.1976985967485,4894.152829384637
2025-01-25 04:00:00,4211.450241159831,1764.2873064738592,6658.613175845803,4894.325869371944
2025-01-25 05:00:00,4211.779061342947,1764.5296818068618,6659.028440879032,4894.49875907217
2025-01-25 06:00:00,4212.107744510892,1764.7719952002094,6659.4434938215745,4894.671498621365
2025-01-25 07:00:00,4212.436290720759,1765.014246643032,6659.858334798486,4894.844088155454
2025-01-25 08:00:00,4212.764700029617,1765.2564361245122,6660.272963934723,4895.01652781021
2025-01-25 09:00:00,4213.092972494511,1765.4985636338733,6660.687381355148,4895.188817721275
2025-01-25 10:00:00,4213.4211081724625,1765.740629160383,6661.101587184542,4895.360958024159
2025-01-25 11:00:00,4213.749107120468,1765.982632693347,6661.515581547588,4895.532948854241
2025-01-25 12:00:00,4214.076969395502,1766.2245742221216,6661.929364568881,4895.704790346759
2025-01-25 13:00:00,4214.404695054513,1766.466453736094,6662.342936372931,4895.876482636837
2025-01-25 14:00:00,4214.732284154428,1766.7082712246997,6662.756297084157,4896.048025859458
2025-01-25 15:00:00,4215.059736752151,1766.9500266774135,6663.169446826889,4896.219420149475
2025-01-25 16:00:00,4215.387052904559,1767.191720083753,6663.582385725365,4896.390665641613
2025-01-25 17:00:00,4215.714232668506,1767.4333514332825,6663.995113903729,4896.561762470446
2025-01-25 18:00:00,4216.041276100826,1767.6749207156126,6664.407631486039,4896.732710770426
2025-01-25 19:00:00,4216.368183258324,1767.9164279203883,6664.81993859626,4896.903510675871
2025-01-25 20:00:00,4216.694954197786,1768.1578730372921,6665.232035358279,4897.074162320987
2025-01-25 21:00:00,4217.02158897597,1768.3992560560482,6665.643921895892,4897.244665839844
2025-01-25 22:00:00,4217.348087649616,1768.6405769664275,6666.055598332805,4897.415021366378
2025-01-25 23:00:00,4217.674450275434,1768.8818357582445,6666.467064792623,4897.585229034379
2025-01-26 00:00:00,4218.0006769101155,1769.123032421362,6666.878321398869,4897.755288977507
2025-01-26 01:00:00,4218.326767610325,1769.3641669456752,6667.289368274975,4897.925201329299
2025-01-26 02:00:00,4218.652722432706,1769.6052393211216,6667.70020554429,4898.094966223169
2025-01-26 03:00:00,4218.978541433875,1769.8462495376775,6668.110833330073,4898.264583792396
2025-01-26 04:00:00,4219.304224670428,1770.0871975853643,6668.521251755492,4898.434054170128
2025-01-26 05:00:00,4219.629772198938,1770.328083454241,6668.931460943634,4898.603377489393
2025-01-26 06:00:00,4219.95518407595,1770.5689071344068,6669.341461017492,4898.7725538830855
2025-01-26 07:00:00,4220.280460357989,1770.809668616008,6669.75125209997,4898.941583483962
2025-01-26 08:00:00,4220.605601101556,1771.050367889232,6670.1608343138805,4899.110466424649
2025-01-26 09:00:00,4220.930606363129,1771.291004944309,6670.57020778195,4899.279202837641
2025-01-26 10:00:00,4221.255476199161,1771.5315797715034,6670.97937262682,4899.447792855317
2025-01-26 11:00:00,4221.580210666082,1771.7720923611241,6671.38832897104,4899.616236609916
2025-01-26 12:00:00,4221.904809820299,1772.0125427035232,6671.797076937075,4899.784534233551
2025-01-26 13:00:00,4222.229273718195,1772.252930789094,6672.205616647296,4899.952685858201
2025-01-26 14:00:00,4222.553602416129,1772.4932566082675,6672.6139482239905,4900.1206916157225
2025-01-26 15:00:00,4222.877795970438,1772.7335201515107,6673.022071789364,4900.288551637854
2025-01-26 16:00:00,4223.201854437433,1772.9737214093334,6673.4299874655335,4900.456266056201
2025-01-26 17:00:00,4223.525777873404,1773.2138603722906,6673.837695374517,4900.623835002227
2025-01-26 18:00:00,4223.849566334617,1773.453937030984,6674.245195638249,4900.791258607265
2025-01-26 19:00:00,4224.173219877313,1773.6939513760485,6674.652488378579,4900.958537002531
2025-01-26 20:00:00,4224.496738557713,1773.9339033981573,6675.059573717268,4901.12567031911
2025-01-26 21:00:00,4224.820122432011,1774.1737930880245,6675.4664517759975,4901.292658687973
2025-01-26 22:00:00,4225.14337155638,1774.413620436403,6675.873122676357,4901.4595022399535
2025-01-26 23:00:00,4225.466485986968,1774.653385434086,6676.27958653985,4901.626201105764
2025-01-27 00:00:00,4225.7894657799,1774.8930880719086,6676.68584348789,4901.792755415981
2025-01-27 01:00:00,4226.112310991277,1775.13272834075,6677.091893641804,4901.959165301054
2025-01-27 02:00:00,4226.435021677179,1775.3723062315298,6677.497737122829,4902.125430891299
2025-01-27 03:00:00,4226.75759789366,1775.6118217352046,6677.903374052115,4902.29155231691
2025-01-27 04:00:00,4227.0800396967525,1775.851274842771,6678.308804550734,4902.457529707963
2025-01-27 05:00:00,4227.402347142464,1776.0906655452632,6678.714028739665,4902.6233631944015
2025-01-27 06:00:00,4227.724520286781,1776.3299938337568,6679.119046739805,4902.789052906048
2025-01-27 07:00:00,4228.046559185663,1776.5692596993663,6679.523858671959,4902.954598972592
2025-01-27 08:00:00,4228.368463895049,1776.8084631332472,6679.92846465685,4903.120001523603
2025-01-27 09:00:00,4228.690234470856,1777.0476041265956,6680.332864815116,4903.285260688521
2025-01-27 10:00:00,4229.011870968972,1777.2866826706459,6680.737059267299,4903.450376596653
2025-01-27 11:00:00,4229.33337344527,1777.5256987566754,6681.141048133864,4903.615349377189
2025-01-27 12:00:00,4229.654741955591,1777.7646523759922,6681.54483153519,4903.780179159197
2025-01-27 13:00:00,4229.975976555759,1778.0035435199507,6681.948409591568,4903.944866071617
2025-01-27 14:00:00,4230.297077301573,1778.2423721799437,6682.351782423202,4904.109410243258
2025-01-27 15:00:00,4230.618044248808,1778.481138347402,6682.754950150213,4904.27381180281
2025-01-27 16:00:00,4230.938877453214,1778.7198420137975,6683.157912892631,4904.438070878834
2025-01-27 17:00:00,4231.259576970524,1778.958483170642,6683.560670770406,4904.602187599765
2025-01-27 18:00:00,4231.580142856441,1779.1970618094829,6683.963223903399,4904.766162093916
2025-01-27 19:00:00,4231.900575166647,1779.4355779219113,6684.365572411383,4904.929994489472
2025-01-27 20:00:00,4232.220873956804,1779.6740314995582,6684.76771641405,4905.093684914491
2025-01-27 21:00:00,4232.541039282545,1779.912422534081,6685.169656031009,4905.257233496928
2025-01-27 22:00:00,4232.861071199485,1780.1507510171878,6685.571391381783,4905.420640364595
2025-01-27 23:00:00,4233.180969763214,1780.3890169406218,6685.972922585806,4905.583905645184
2025-01-28 00:00:00,4233.500735029297,1780.627220296164,6686.37424976243,4905.747029466265
2025-01-28 01:00:00,4233.8203670532785,1780.8653610756392,6686.775373030918,4905.910011955279
2025-01-28 02:00:00,4234.139865890678,1781.1034392709093,6687.176292510447,4906.072853239537
2025-01-28 03:00:00,4234.459231596994,1781.3414548738756,6687.577008320112,4906.235553446237
2025-01-28 04:00:00,4234.778464227699,1781.5794078764761,6687.977520578923,4906.398112702447
2025-01-28 05:00:00,4235.097563838245,1781.817298270681,6688.377829405809,4906.560531135128
2025-01-28 06:00:00,4235.416530484058,1782.0551260485022,6688.7779349196135,4906.722808871111
2025-01-28 07:00:00,4235.735364220544,1782.292891201993,6689.177837239096,4906.884946037104
2025-01-28 08:00:00,4236.054065103086,1782.5305937232424,6689.57753648293,4907.046942759687
2025-01-28 09:00:00,4236.37263318704,1782.768233604378,6689.977032769702,4907.208799165324
2025-01-28 10:00:00,4236.6910685277435,1783.005810837572,6690.3763262179145,4907.370515380342
2025-01-28 11:00:00,4237.0093711805075,1783.2433254150292,6690.775416945986,4907.532091530957
2025-01-28 12:00:00,4237.327541200621,1783.4807773289945,6691.174305072249,4907.693527743255
2025-01-28 13:00:00,4237.645578643353,1783.7181665717544,6691.572990714951,4907.854824143196
2025-01-28 14:00:00,4237.9634835639445,1783.9554931356256,6691.971473992264,4908.015980856639
2025-01-28 15:00:00,4238.281256017615,1784.1927570129606,6692.36975502227,4908.176998009309
2025-01-28 16:00:00,4238.598896059565,1784.4299581961527,6692.767833922977,4908.337875726824
2025-01-28 17:00:00,4238.916403744966,1784.6670966776346,6693.165710812298,4908.4986141346635
2025-01-28 18:00:00,4239.233779128971,1784.9041724498743,6693.563385808067,4908.659213358193
2025-01-28 19:00:00,4239.551022266707,1785.1411855053793,6693.960859028035,4908.819673522656
2025-01-28 20:00:00,4239.86813321328,1785.3781358366996,6694.358130589861,4908.979994753161
2025-01-28 21:00:00,4240.185112023772,1785.6150234364254,6694.755200611118,4909.140177174693
2025-01-28 22:00:00,4240.501958753242,1785.8518482971776,6695.152069209307,4909.30022091213
2025-01-28 23:00:00,4240.818673456728,1786.0886104116098,6695.548736501846,4909.460126090236
2025-01-29 00:00:00,4241.135256189242,1786.3253097724169,6695.945202606066,4909.619892833649
2025-01-29 01:00:00,4241.4517070057755,1786.5619463723328,6696.3414676392185,4909.779521266886
2025-01-29 02:00:00,4241.768025961295,1786.7985202041282,6696.737531718462,4909.939011514334
2025-01-29 03:00:00,4242.084213110747,1787.0350312606106,6697.133394960884,4910.098363700274
2025-01-29 04:00:00,4242.400268509053,1787.271479534625,6697.52905748348,4910.257577948854
2025-01-29 05:00:00,4242.716192211111,1787.5078650190549,6697.924519403166,4910.416654384111
2025-01-29 06:00:00,4243.031984271798,1787.7441877068177,6698.319780836779,4910.575593129961
2025-01-29 07:00:00,4243.347644745967,1787.9804475908645,6698.71484190107,4910.734394310206
2025-01-29 08:00:00,4243.663173688448,1788.2166446641836,6699.1097027127125,4910.8930580485285
2025-01-29 09:00:00,4243.97857115405,1788.452778919805,6699.504363388294,4911.051584468489
2025-01-29 10:00:00,4244.293837197557,1788.688850350802,6699.898824044312,4911.209973693511
2025-01-29 11:00:00,4244.60897187373,1788.924858950285,6700.293084797176,4911.368225846891
2025-01-29 12:00:00,4244.92397523731,1789.1608047113991,6700.6871457632205,4911.526341051822
2025-01-29 13:00:00,4245.238847343011,1789.3966876273148,6701.081007058707,4911.6843194313915
2025-01-29 14:00:00,4245.553588245528,1789.6325076912326,6701.474668799823,4911.8421611085905
2025-01-29 15:00:00,4245.868197999531,1789.8682648964013,6701.86813110266,4911.999866206259
2025-01-29 16:00:00,4246.182676659668,1790.1039592361135,6702.261394083222,4912.157434847108
2025-01-29 17:00:00,4246.497024280565,1790.3395907036975,6702.654457857432,4912.314867153735
2025-01-29 18:00:00,4246.811240916823,1790.5751592925112,6703.047322541135,4912.4721632486235
2025-01-29 19:00:00,4247.125326623023,1790.8106649959486,6703.439988250098,4912.62932325415
2025-01-29 20:00:00,4247.4392814537205,1791.0461078074404,6703.8324551000005,4912.78634729256
2025-01-29 21:00:00,4247.75310546345,1791.281487720456,6704.224723206444,4912.943235485987
2025-01-29 22:00:00,4248.066798706724,1791.5168047284992,6704.616792684948,4913.09998795645
2025-01-29 23:00:00,4248.38036123803,1791.7520588251127,6705.008663650947,4913.256604825834
2025-01-30 00:00:00,4248.693793111835,1791.98725000387,6705.400336219799,4913.413086215929
